1.358576008556699435e+02,0.000000000000000000e+00,3.256570933173051685e+02
0.000000000000000000e+00,1.326708799383742701e+02,2.419769312119047981e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
