1.313655620369922019e+02,0.000000000000000000e+00,3.301494392927033346e+02
0.000000000000000000e+00,1.298961991988578859e+02,2.495068193913154460e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
