1.338580959421474006e+02,0.000000000000000000e+00,3.257987639051251563e+02
0.000000000000000000e+00,1.307363995750273773e+02,2.405019420622781468e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
