1.332586183965284476e+02,0.000000000000000000e+00,3.288203403145533912e+02
0.000000000000000000e+00,1.293381075536230469e+02,2.427686851690479557e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
